Dart,DRGN22.BIN/701,0," [1, 2, 3, 6, 7, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20, 32]",DRGN22.BIN/701/textures/0
Mappi,DRGN22.BIN/701,33," [34, 35, 36, 39, 44, 45, 47, 48, 49]",DRGN22.BIN/701/textures/1
Bandit,DRGN22.BIN/701,66," [67, 68, 69, 70, 72, 77, 78, 79, 80, 81, 82]",DRGN22.BIN/701/textures/2
Dart Armed,DRGN22.BIN/701,99," [100]",DRGN22.BIN/701/textures/3
Shana,DRGN22.BIN/701,132," [133, 134, 135]",DRGN22.BIN/701/textures/4
Albert,DRGN22.BIN/701,165," [166, 167, 168, 171, 172, 173]",DRGN22.BIN/701/textures/5
Rose,DRGN22.BIN/701,198," [199, 200, 201, 204, 206, 209]",DRGN22.BIN/701/textures/6
Haschel,DRGN22.BIN/701,231," [232, 233, 234]",DRGN22.BIN/701/textures/7
Meru,DRGN22.BIN/701,264," [265, 266, 267, 270, 271, 272, 280, 283, 286]",DRGN22.BIN/701/textures/8
Lynn,DRGN22.BIN/701,297," [298, 299, 300, 303, 304, 305, 308]",DRGN22.BIN/701/textures/9
Rose Armed,DRGN22.BIN/701,330," [331, 332]",DRGN22.BIN/701/textures/10
