Dart,DRGN22.BIN/725,0," [1, 2, 3, 32]",DRGN22.BIN/725/textures/0
PrincessWink,DRGN22.BIN/725,33," [34, 35, 36, 37, 39, 42, 43, 44, 45, 46]",DRGN22.BIN/725/textures/1
Lloyd,DRGN22.BIN/725,66," [67, 68, 69, 72, 82, 83, 84]",DRGN22.BIN/725/textures/2
Lloyd Armed,DRGN22.BIN/725,99," [100, 101, 102, 108, 109, 110, 111, 112, 113, 114]",DRGN22.BIN/725/textures/3
Bandit,DRGN22.BIN/725,132," [133, 134, 135, 136, 138, 141, 142, 143, 144, 145, 146]",DRGN22.BIN/725/textures/4
MilleSeseauSoldier,DRGN22.BIN/725,198," [199, 200, 204]",DRGN22.BIN/725/textures/6
Foam,DRGN22.BIN/725,231," [232]",DRGN22.BIN/725/textures/7
Flock of Birds,DRGN22.BIN/725,264," [265]",DRGN22.BIN/725/textures/8
MaleVillager,DRGN22.BIN/725,297," [298, 299, 300, 303]",DRGN22.BIN/725/textures/9
FemaleVillager,DRGN22.BIN/725,330," [331, 332, 333, 336]",DRGN22.BIN/725/textures/10
Butterfly,DRGN22.BIN/725,363," [364]",DRGN22.BIN/725/textures/11
