Armed Dart,DRGN24.BIN/686,0," [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 32]",DRGN24.BIN/686/textures/0
Meru,DRGN24.BIN/686,33," [34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",DRGN24.BIN/686/textures/1
Guaraha,DRGN24.BIN/686,66," [67, 68, 69, 70, 71, 72]",DRGN24.BIN/686/textures/2
Shana,DRGN24.BIN/686,99," [100]",DRGN24.BIN/686/textures/3
Buckle,DRGN24.BIN/686,132," [133]",DRGN24.BIN/686/textures/4
Haschel1,DRGN24.BIN/686,165," [166, 167, 168, 169, 170]",DRGN24.BIN/686/textures/5
Haschel2,DRGN24.BIN/686,198," [199, 200, 201, 202, 203, 204, 205]",DRGN24.BIN/686/textures/6
Claire,DRGN24.BIN/686,231," [232, 233, 234, 235]",DRGN24.BIN/686/textures/7
Bardel,DRGN24.BIN/686,264," [265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278]",DRGN24.BIN/686/textures/8
FireDome,DRGN24.BIN/686,297," [298]",DRGN24.BIN/686/textures/9
Fireball,DRGN24.BIN/686,330," [331]",DRGN24.BIN/686/textures/10
WinglyAlphabet,DRGN24.BIN/686,363," [364]",DRGN24.BIN/686/textures/11
MeruFlying,DRGN24.BIN/686,429," [430]",DRGN24.BIN/686/textures/13
