Strange Glow,DRGN22.BIN/836,0," [1]",DRGN22.BIN/836/textures/0
Shana,DRGN22.BIN/836,33," [34, 35, 36, 37, 65]",DRGN22.BIN/836/textures/1
Meru,DRGN22.BIN/836,66," [67, 68, 69, 70, 98]",DRGN22.BIN/836/textures/2
Rose,DRGN22.BIN/836,99," [100, 101, 102, 103, 131]",DRGN22.BIN/836/textures/3
Albert,DRGN22.BIN/836,132," [133, 134, 135, 136, 164]",DRGN22.BIN/836/textures/4
Haschel,DRGN22.BIN/836,165," [166, 167, 168, 169, 197]",DRGN22.BIN/836/textures/5
Kongol,DRGN22.BIN/836,198," [199, 200, 201, 202, 228, 229, 230]",DRGN22.BIN/836/textures/6
Miranda,DRGN22.BIN/836,231," [232, 233, 234, 235, 263]",DRGN22.BIN/836/textures/7
Dart,DRGN22.BIN/836,264," [265, 266, 267, 268, 296]",DRGN22.BIN/836/textures/8
Kayla,DRGN22.BIN/836,297," [298, 299, 300, 301, 302]",DRGN22.BIN/836/textures/9
Foam,DRGN22.BIN/836,330," [331]",DRGN22.BIN/836/textures/10
Sailor,DRGN22.BIN/836,363," [364, 365, 367]",DRGN22.BIN/836/textures/11
Orange Glow,DRGN22.BIN/836,429," [430]",DRGN22.BIN/836/textures/13
