Dart,DRGN22.BIN/980,0," [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",DRGN22.BIN/980/textures/0
Shana,DRGN22.BIN/980,33," [34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",DRGN22.BIN/980/textures/1
Albert,DRGN22.BIN/980,66," [67, 68, 69, 70, 71, 72, 73, 74, 75]",DRGN22.BIN/980/textures/2
Meru,DRGN22.BIN/980,99," [100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113]",DRGN22.BIN/980/textures/3
Rose,DRGN22.BIN/980,132," [133, 134, 135, 136, 137, 138, 139, 140, 141]",DRGN22.BIN/980/textures/4
Lenus Dragoon,DRGN22.BIN/980,165," [166, 167]",DRGN22.BIN/980/textures/5
BlankSquare,DRGN22.BIN/980,198," [199]",DRGN22.BIN/980/textures/6
Lloyd,DRGN22.BIN/980,231," [232, 233, 234, 235, 236, 237, 238, 239, 240]",DRGN22.BIN/980/textures/7
Lenus,DRGN22.BIN/980,264," [265, 266, 267, 268, 269, 270, 275, 276, 277, 278, 279, 280, 281]",DRGN22.BIN/980/textures/8
Armed Dart,DRGN22.BIN/980,297," [298, 299, 300, 301, 302]",DRGN22.BIN/980/textures/9
Armed Albert,DRGN22.BIN/980,330," [331, 332, 333, 334]",DRGN22.BIN/980/textures/10
Blue-Sea Dragoon Spirit Glow,DRGN22.BIN/980,363," [364]",DRGN22.BIN/980/textures/11
Moon Dagger,DRGN22.BIN/980,396," [397]",DRGN22.BIN/980/textures/12
Blue-Sea Dragoon Spirit Flare,DRGN22.BIN/980,429," [430]",DRGN22.BIN/980/textures/13
