Dart,DRGN21.BIN/98,0," [1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 32]",DRGN21.BIN/98/textures/0
Lavitz,DRGN21.BIN/98,33," [34, 35, 36, 37, 38, 39, 40, 41, 42]",DRGN21.BIN/98/textures/1
Hellena Warden,DRGN21.BIN/98,66," [67, 68, 69, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86]",DRGN21.BIN/98/textures/2
Cardboard Hellena Warden 1,DRGN21.BIN/98,99," [100]",DRGN21.BIN/98/textures/3
Cardboard Hellena Warden 2,DRGN21.BIN/98,132," [133]",DRGN21.BIN/98/textures/4
Cardboard Hellena Warden 3,DRGN21.BIN/98,165," [166]",DRGN21.BIN/98/textures/5
Cardboard Hellena Warden 4,DRGN21.BIN/98,198," [199]",DRGN21.BIN/98/textures/6
Key Glow,DRGN21.BIN/98,231," [232]",DRGN21.BIN/98/textures/7
Cardboard Hellena Warden 5,DRGN21.BIN/98,264," [265]",DRGN21.BIN/98/textures/8
Cardboard Hellena Warden 6,DRGN21.BIN/98,297," [298]",DRGN21.BIN/98/textures/9
Armed Dart,DRGN21.BIN/98,330," [331, 332, 333, 339, 340, 341, 342, 343, 344, 346, 347]",DRGN21.BIN/98/textures/10
Haschel,DRGN21.BIN/98,363," [364, 365, 366, 372, 373, 374]",DRGN21.BIN/98/textures/11
Armed Rose,DRGN21.BIN/98,396," [397, 398, 399, 405, 406, 407, 408, 409, 410]",DRGN21.BIN/98/textures/12
Armed Lavitz,DRGN21.BIN/98,429," [430, 431, 432, 438, 439, 440, 441, 442, 443, 463]",DRGN21.BIN/98/textures/13
