Dart,DRGN23.BIN/86,0," [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 32]",DRGN23.BIN/86/textures/0
Shana,DRGN23.BIN/86,33," [34, 35, 36, 39, 40, 41]",DRGN23.BIN/86/textures/1
Albert,DRGN23.BIN/86,66," [67, 68, 69, 72, 73, 74]",DRGN23.BIN/86/textures/2
Rose,DRGN23.BIN/86,99," [100, 101, 102, 105, 106, 107]",DRGN23.BIN/86/textures/3
Kongol,DRGN23.BIN/86,132," [133, 134, 135, 138, 139, 140]",DRGN23.BIN/86/textures/4
Haschel,DRGN23.BIN/86,165," [166, 167, 168, 171, 172, 173]",DRGN23.BIN/86/textures/5
PrincessLuanna,DRGN23.BIN/86,231," [232, 233, 237, 238, 239, 240, 241]",DRGN23.BIN/86/textures/6
PrincessSetie,DRGN23.BIN/86,264," [265, 266, 267, 270, 271, 272]",DRGN23.BIN/86/textures/7
MilleSeseauKnight,DRGN23.BIN/86,297," [298, 299, 303, 304, 305]",DRGN23.BIN/86/textures/8
FemaleVillager,DRGN23.BIN/86,330," [331, 332, 336, 337, 338]",DRGN23.BIN/86/textures/9
OldFemaleVillager,DRGN23.BIN/86,363," [364, 365, 369, 370, 371]",DRGN23.BIN/86/textures/10
MaleVillager,DRGN23.BIN/86,396," [397, 398, 402, 403, 404]",DRGN23.BIN/86/textures/11
OldFemaleVillager2,DRGN23.BIN/86,429," [430, 431, 435, 436, 437]",DRGN23.BIN/86/textures/12
