Dart,DRGN24.BIN/482,0," [1, 2, 3, 7, 8, 11, 12, 13, 14, 15, 32]",DRGN24.BIN/482/textures/0
TeleporterOrb,DRGN24.BIN/482,33," [34, 35]",DRGN24.BIN/482/textures/1
Rose,DRGN24.BIN/482,66," [67, 68, 72, 73, 74, 77, 78, 79]",DRGN24.BIN/482/textures/2
Miata,DRGN24.BIN/482,99," [100, 101, 105, 106, 107]",DRGN24.BIN/482/textures/3
CharleFrahma,DRGN24.BIN/482,132," [133, 134, 138, 139, 140]",DRGN24.BIN/482/textures/4
Caron,DRGN24.BIN/482,165," [166, 167, 171, 172, 173]",DRGN24.BIN/482/textures/5
TeleporterGlow,DRGN24.BIN/482,198," [199]",DRGN24.BIN/482/textures/6
CardboardMaleFlyingWingly,DRGN24.BIN/482,264," [265]",DRGN24.BIN/482/textures/8
CardboardMaleFlyingWingly2,DRGN24.BIN/482,297," [298]",DRGN24.BIN/482/textures/9
CardboardMaleFlyingWingly3,DRGN24.BIN/482,330," [331]",DRGN24.BIN/482/textures/10
CardboardMaleFlyingWingly4,DRGN24.BIN/482,363," [364]",DRGN24.BIN/482/textures/11
CardboardFemaleFlyingWingly1,DRGN24.BIN/482,396," [397]",DRGN24.BIN/482/textures/12
CardboardFemaleFlyingWingly2,DRGN24.BIN/482,429," [430]",DRGN24.BIN/482/textures/13
