Dart,DRGN21.BIN/647,0," [1, 2, 12]",DRGN21.BIN/647/textures/0
Hero Competition Announcer,DRGN21.BIN/647,33," [34, 35, 36, 44, 45, 46, 47, 48, 49]",DRGN21.BIN/647/textures/1
Gorgaga,DRGN21.BIN/647,66," [67, 68, 78, 79, 80, 81]",DRGN21.BIN/647/textures/2
Serfius,DRGN21.BIN/647,99," [100, 101, 111, 112, 114, 115]",DRGN21.BIN/647/textures/3
Danton,DRGN21.BIN/647,132," [133, 134, 144, 145, 146, 147]",DRGN21.BIN/647/textures/4
Atlow,DRGN21.BIN/647,165," [166, 167]",DRGN21.BIN/647/textures/5
Lloyd,DRGN21.BIN/647,198," [199, 200]",DRGN21.BIN/647/textures/6
Armed Dart,DRGN21.BIN/647,231," [232, 234, 243, 244, 245, 246, 247]",DRGN21.BIN/647/textures/7
Indels Soldier,DRGN21.BIN/647,264," [265, 266, 267]",DRGN21.BIN/647/textures/8
Arrow,DRGN21.BIN/647,330," [331]",DRGN21.BIN/647/textures/10
Haschel,DRGN21.BIN/647,363," [364, 375]",DRGN21.BIN/647/textures/11
