Dart1,DRGN24.BIN/929,0," [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 32]",DRGN24.BIN/929/textures/0
Rose,DRGN24.BIN/929,33," [34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44]",DRGN24.BIN/929/textures/1
Albert,DRGN24.BIN/929,66," [67, 68, 69, 70, 71]",DRGN24.BIN/929/textures/2
Meru,DRGN24.BIN/929,99," [100, 101, 102, 103, 104, 105, 106]",DRGN24.BIN/929/textures/3
Haschel,DRGN24.BIN/929,132," [133, 134, 135, 136, 137, 138, 139]",DRGN24.BIN/929/textures/4
KeyGlow,DRGN24.BIN/929,165," [166]",DRGN24.BIN/929/textures/5
Armed Albert,DRGN24.BIN/929,198," [199, 200, 201, 202]",DRGN24.BIN/929/textures/6
Zieg,DRGN24.BIN/929,231," [232, 233, 234, 235, 236, 237, 238, 239, 240, 241]",DRGN24.BIN/929/textures/7
MoonDagger,DRGN24.BIN/929,264," [265]",DRGN24.BIN/929/textures/8
Armed Dart,DRGN24.BIN/929,297," [298, 299, 300, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 315]",DRGN24.BIN/929/textures/9
Lapto,DRGN24.BIN/929,330," [331, 336]",DRGN24.BIN/929/textures/10
LawPod,DRGN24.BIN/929,363," [364]",DRGN24.BIN/929/textures/11
Dart2,DRGN24.BIN/929,396," [406, 408, 409]",DRGN24.BIN/929/textures/12
Fume,DRGN24.BIN/929,429," [430]",DRGN24.BIN/929/textures/13
