Dart,DRGN21.BIN/203,0," [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 29, 32]",DRGN21.BIN/203/textures/0
Shana,DRGN21.BIN/203,33," [34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 51, 52, 54]",DRGN21.BIN/203/textures/1
Lavitz,DRGN21.BIN/203,66," [67, 68, 69, 70, 71, 72, 73, 74, 75, 81, 82]",DRGN21.BIN/203/textures/2
Male Villager 1,DRGN21.BIN/203,99," [100, 101, 102, 103, 104, 105, 106, 107]",DRGN21.BIN/203/textures/3
Old Female Villager 1,DRGN21.BIN/203,132," [133, 134, 135, 138, 139]",DRGN21.BIN/203/textures/4
Male Villager 2,DRGN21.BIN/203,165," [166, 167, 168, 171, 172, 173]",DRGN21.BIN/203/textures/5
Raft,DRGN21.BIN/203,198," [199, 200]",DRGN21.BIN/203/textures/6
Female Child Villager,DRGN21.BIN/203,231," [232, 233, 234, 237, 238, 239]",DRGN21.BIN/203/textures/7
Old Female Villager 2,DRGN21.BIN/203,264," [265, 266, 267, 270, 271, 272]",DRGN21.BIN/203/textures/8
Martel,DRGN21.BIN/203,297," [298, 299, 300, 306, 307, 308, 309, 310, 311, 312]",DRGN21.BIN/203/textures/9
Flock of Birds,DRGN21.BIN/203,330," [331, 332]",DRGN21.BIN/203/textures/10
