Dart,DRGN24.BIN/773,0," [1, 2, 3, 4, 5, 6, 7, 32]",DRGN24.BIN/773/textures/0
Haschel,DRGN24.BIN/773,33," [34, 35, 36, 37]",DRGN24.BIN/773/textures/1
Rose,DRGN24.BIN/773,66," [67, 68, 69]",DRGN24.BIN/773/textures/2
Albert,DRGN24.BIN/773,99," [100, 101, 102, 103]",DRGN24.BIN/773/textures/3
Meru,DRGN24.BIN/773,132," [133, 134, 135, 136]",DRGN24.BIN/773/textures/4
Miranda,DRGN24.BIN/773,165," [166, 167, 168, 169]",DRGN24.BIN/773/textures/5
StrangeGlow,DRGN24.BIN/773,198," [199]",DRGN24.BIN/773/textures/6
FemaleVillager1,DRGN24.BIN/773,264," [265, 266, 267, 268, 269, 270, 271]",DRGN24.BIN/773/textures/8
FemaleVillager2,DRGN24.BIN/773,297," [298, 299, 300, 301, 302, 303, 304]",DRGN24.BIN/773/textures/9
MaleVillager1,DRGN24.BIN/773,330," [331, 332, 333, 334, 335]",DRGN24.BIN/773/textures/10
MaleVillager2,DRGN24.BIN/773,363," [364, 365, 366, 367]",DRGN24.BIN/773/textures/11
FemaleVillager3,DRGN24.BIN/773,396," [397, 398, 399, 400]",DRGN24.BIN/773/textures/12
Mayor,DRGN24.BIN/773,429," [430]",DRGN24.BIN/773/textures/13
