Dart,DRGN23.BIN/68,0," [1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 32]",DRGN23.BIN/68/textures/0
Shana,DRGN23.BIN/68,33," [34, 35, 39, 40, 41, 42, 43, 44, 45]",DRGN23.BIN/68/textures/1
Albert,DRGN23.BIN/68,66," [67, 68, 72, 73, 74]",DRGN23.BIN/68/textures/2
Rose,DRGN23.BIN/68,99," [100, 101, 105, 106, 107]",DRGN23.BIN/68/textures/3
Kongol,DRGN23.BIN/68,132," [133, 134, 138, 139, 140, 141, 142]",DRGN23.BIN/68/textures/4
Haschel,DRGN23.BIN/68,165," [166, 167, 171, 172, 173]",DRGN23.BIN/68/textures/5
Meru,DRGN23.BIN/68,198," [199, 200, 201, 204, 205, 206, 218, 219, 220, 221, 222]",DRGN23.BIN/68/textures/6
LibrarianUte,DRGN23.BIN/68,231," [232, 233, 237, 238, 239]",DRGN23.BIN/68/textures/7
PrincessLuanna,DRGN23.BIN/68,264," [265, 266, 270, 271, 272, 276, 277, 278, 279, 280, 281]",DRGN23.BIN/68/textures/8
Dart2,DRGN23.BIN/68,297," [298]",DRGN23.BIN/68/textures/9
MilleSeseauKnight,DRGN23.BIN/68,330," [331, 332, 339, 340]",DRGN23.BIN/68/textures/10
ChildFemaleVillager,DRGN23.BIN/68,363," [364, 365]",DRGN23.BIN/68/textures/11
MaleVillager,DRGN23.BIN/68,396," [397, 398]",DRGN23.BIN/68/textures/12
ChildMaleVillager,DRGN23.BIN/68,429," [430, 431]",DRGN23.BIN/68/textures/13
