Armed Dart,DRGN21.BIN/680,0," [1, 3, 11, 12, 13]",DRGN21.BIN/680/textures/0
Armed Lavitz,DRGN21.BIN/680,33," [34, 35, 36, 44, 45, 46, 47, 48, 49, 50]",DRGN21.BIN/680/textures/1
Armed Kongol,DRGN21.BIN/680,66," [67, 68, 69, 77, 78, 79, 80, 81]",DRGN21.BIN/680/textures/2
Sandora Soldier,DRGN21.BIN/680,99," [100, 101, 102, 110, 111, 112]",DRGN21.BIN/680/textures/3
Dart Dragoon,DRGN21.BIN/680,132," [133, 134, 143, 144]",DRGN21.BIN/680/textures/4
Rose,DRGN21.BIN/680,165," [166, 167, 171, 176, 177]",DRGN21.BIN/680/textures/5
Shana,DRGN21.BIN/680,198," [199, 200, 201, 204, 209, 210, 211]",DRGN21.BIN/680/textures/6
Dart,DRGN21.BIN/680,231," [232, 233, 234, 235]",DRGN21.BIN/680/textures/7
Fire,DRGN21.BIN/680,264," [265]",DRGN21.BIN/680/textures/8
Arrow,DRGN21.BIN/680,297," [298]",DRGN21.BIN/680/textures/9
