Dart,DRGN22.BIN/890,0," [1, 2, 3, 4, 5, 6, 32]",DRGN22.BIN/890/textures/0
Shana,DRGN22.BIN/890,33," [34, 35, 36, 37, 38, 39, 40, 41, 42]",DRGN22.BIN/890/textures/1
Meru,DRGN22.BIN/890,66," [67, 68, 69, 70]",DRGN22.BIN/890/textures/2
Rose,DRGN22.BIN/890,99," [100, 101, 102, 103, 104]",DRGN22.BIN/890/textures/3
Albert,DRGN22.BIN/890,132," [133, 134, 135, 136, 137]",DRGN22.BIN/890/textures/4
Haschel,DRGN22.BIN/890,165," [166, 167, 168, 169]",DRGN22.BIN/890/textures/5
Kongol,DRGN22.BIN/890,198," [199, 200, 201, 202, 228, 229]",DRGN22.BIN/890/textures/6
Cradle,DRGN22.BIN/890,231," [232, 233, 234, 235]",DRGN22.BIN/890/textures/7
Ghost Maiden,DRGN22.BIN/890,264," [265, 266, 267, 268, 269, 270]",DRGN22.BIN/890/textures/8
Treasure Chest,DRGN22.BIN/890,297," [298, 299, 300]",DRGN22.BIN/890/textures/9
