Dart,DRGN23.BIN/284,0," [1, 2, 12, 13, 14, 15]",DRGN23.BIN/284/textures/0
Miranda,DRGN23.BIN/284,33," [34, 35, 36, 45, 46, 47, 48]",DRGN23.BIN/284/textures/1
Albert,DRGN23.BIN/284,66," [67, 68, 78, 79, 80]",DRGN23.BIN/284/textures/2
Rose,DRGN23.BIN/284,99," [100, 101, 111]",DRGN23.BIN/284/textures/3
Haschel,DRGN23.BIN/284,132," [133, 134, 135, 144, 145, 146, 147, 148, 149]",DRGN23.BIN/284/textures/4
Meru,DRGN23.BIN/284,165," [166, 167, 177, 178, 179, 180]",DRGN23.BIN/284/textures/5
Armed Albert,DRGN23.BIN/284,198," [199, 200, 201, 210, 211, 212, 213, 214]",DRGN23.BIN/284/textures/6
Armed Dart,DRGN23.BIN/284,231," [232, 233, 243, 244, 245, 247, 248, 249, 250, 252, 253, 254]",DRGN23.BIN/284/textures/7
Armed with Dragon Buster Lloyd,DRGN23.BIN/284,264," [265, 266, 267, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286]",DRGN23.BIN/284/textures/8
Michael,DRGN23.BIN/284,297," [298]",DRGN23.BIN/284/textures/9
Armed Miranda,DRGN23.BIN/284,330," [331, 332, 342, 343, 344, 345, 346, 347]",DRGN23.BIN/284/textures/10
Armed Rose,DRGN23.BIN/284,363," [364, 365, 366, 375, 376, 377, 378, 379]",DRGN23.BIN/284/textures/11
Divine Dragon Fireball,DRGN23.BIN/284,396," [397]",DRGN23.BIN/284/textures/12
