Dart,DRGN21.BIN/41,0," [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 32]",DRGN21.BIN/41/textures/0
Master Tasman,DRGN21.BIN/41,33," [34, 35, 36, 37, 38, 39, 40, 41, 42]",DRGN21.BIN/41/textures/1
Cardboard Villager,DRGN21.BIN/41,429," [430]",DRGN21.BIN/41/textures/2
Female Child Villager,DRGN21.BIN/41,99," [100, 101, 102, 103, 104, 105, 106]",DRGN21.BIN/41/textures/3
Male Child Villager,DRGN21.BIN/41,132," [133, 134, 135, 136, 137, 138]",DRGN21.BIN/41/textures/4
Old Male Villager,DRGN21.BIN/41,165," [166, 167, 168]",DRGN21.BIN/41/textures/5
Crow,DRGN21.BIN/41,198," [199, 200, 201, 202, 203, 204]",DRGN21.BIN/41/textures/6
Plos,DRGN21.BIN/41,231," [232, 233]",DRGN21.BIN/41/textures/7
Child Shana,DRGN21.BIN/41,264," [265, 266, 267]",DRGN21.BIN/41/textures/8
Female Old Villager,DRGN21.BIN/41,297," [298, 299, 300, 301, 302, 303]",DRGN21.BIN/41/textures/9
Male Villager,DRGN21.BIN/41,330," [331, 332, 336]",DRGN21.BIN/41/textures/10
Shana,DRGN21.BIN/41,363," [364, 365, 366, 367, 368, 369, 370]",DRGN21.BIN/41/textures/11
Strange Glow,DRGN21.BIN/41,462," [463]",DRGN21.BIN/41/textures/13
