Dart,DRGN22.BIN/794,0," [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 32]",DRGN22.BIN/794/textures/0
Haschel,DRGN22.BIN/794,33," [34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",DRGN22.BIN/794/textures/1
Broken Gate,DRGN22.BIN/794,66," [67, 68]",DRGN22.BIN/794/textures/2
Gangster,DRGN22.BIN/794,99," [100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115]",DRGN22.BIN/794/textures/3
Bandit,DRGN22.BIN/794,132," [133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143]",DRGN22.BIN/794/textures/4
Bandit 2,DRGN22.BIN/794,165," [166, 167, 168, 169, 170, 171, 172, 173]",DRGN22.BIN/794/textures/5
Arrow,DRGN22.BIN/794,198," [199]",DRGN22.BIN/794/textures/6
Dart Armed,DRGN22.BIN/794,231," [241, 245, 246, 247, 248, 261]",DRGN22.BIN/794/textures/7
Foam,DRGN22.BIN/794,297," [298]",DRGN22.BIN/794/textures/8
Hand Flare,DRGN22.BIN/794,330," [331]",DRGN22.BIN/794/textures/9
Ki Gather,DRGN22.BIN/794,363," [364]",DRGN22.BIN/794/textures/10
Blue Fire,DRGN22.BIN/794,396," [397]",DRGN22.BIN/794/textures/11
