Dart,DRGN22.BIN/713,0," [1, 2, 3, 11, 12, 13, 14, 15]",DRGN22.BIN/713/textures/0
Lenus,DRGN22.BIN/713,33," [34, 35, 37, 39, 40, 41, 44, 45, 46, 47, 48, 49]",DRGN22.BIN/713/textures/1
King Zior,DRGN22.BIN/713,66," [67, 68, 72, 73, 74, 77, 78, 79, 80, 81]",DRGN22.BIN/713/textures/2
Princess Emille,DRGN22.BIN/713,99," [100, 101, 102, 105, 106, 110, 121, 122, 123, 124, 125, 126, 127, 128]",DRGN22.BIN/713/textures/3
Princess Lisa,DRGN22.BIN/713,132," [133, 134, 135, 138, 143]",DRGN22.BIN/713/textures/4
Armed Albert,DRGN22.BIN/713,165," [166, 167, 168, 176, 177]",DRGN22.BIN/713/textures/5
Armed Rose,DRGN22.BIN/713,198," [199, 200, 209, 210]",DRGN22.BIN/713/textures/6
Meru,DRGN22.BIN/713,231," [232, 233, 234, 238, 242]",DRGN22.BIN/713/textures/7
Haschel,DRGN22.BIN/713,264," [265, 266, 267, 275]",DRGN22.BIN/713/textures/8
Armed Dart,DRGN22.BIN/713,297," [298, 299, 300, 309, 310, 311, 313, 314]",DRGN22.BIN/713/textures/9
Rose,DRGN22.BIN/713,330," [331, 332, 336]",DRGN22.BIN/713/textures/10
White Glow,DRGN22.BIN/713,363," [364]",DRGN22.BIN/713/textures/11
White Flare,DRGN22.BIN/713,396," [397]",DRGN22.BIN/713/textures/12
