Dart,DRGN24.BIN/614,0," [1, 2, 3, 4, 5, 6, 7, 8, 32]",DRGN24.BIN/614/textures/0
TeleporterOrb,DRGN24.BIN/614,33," [34, 35]",DRGN24.BIN/614/textures/1
StrangeGlow,DRGN24.BIN/614,66," [67]",DRGN24.BIN/614/textures/2
Rose,DRGN24.BIN/614,99," [100, 101, 102, 103, 104, 105]",DRGN24.BIN/614/textures/3
MeruFlying,DRGN24.BIN/614,132," [133, 134, 135, 136, 137]",DRGN24.BIN/614/textures/4
Albert,DRGN24.BIN/614,165," [166, 167, 168, 169, 170, 171]",DRGN24.BIN/614/textures/5
Haschel,DRGN24.BIN/614,198," [199, 200, 201, 202, 203, 204]",DRGN24.BIN/614/textures/6
Miranda,DRGN24.BIN/614,231," [232, 233, 234, 235, 236, 237, 238]",DRGN24.BIN/614/textures/7
Kongol,DRGN24.BIN/614,264," [265, 266, 267]",DRGN24.BIN/614/textures/8
Dart2,DRGN24.BIN/614,297," [None]",DRGN24.BIN/614/textures/9
